University Rank,University Name,Professor Name,Home Page,Google Scholar
16,University of Wisconsin  Madison,Younghyun Kim,https://wisest.ece.wisc.edu/staff/kim-younghyun,https://scholar.google.com/citations?user=ac0WJaEAAAAJ&hl=en&oi=ao
16,University of Wisconsin  Madison,Yuhang Zhao,https://www.yuhangz.com,https://scholar.google.com/citations?user=yeNjTZUAAAAJ&hl=en&oi=ao
16,University of Wisconsin  Madison,Aws Albarghouthi,http://pages.cs.wisc.edu/~aws,https://scholar.google.com/citations?user=CUbC2zYAAAAJ&hl=en&oi=ao
16,University of Wisconsin  Madison,Andrea C ArpaciDusseau,http://pages.cs.wisc.edu/~dusseau,https://scholar.google.com/citations?user=8VkvOEEAAAAJ&hl=en&oi=ao
16,University of Wisconsin  Madison,Paul Barford,http://pages.cs.wisc.edu/~pb,https://scholar.google.com/citations?user=4uypulQAAAAJ&hl=en&oi=ao
16,University of Wisconsin  Madison,Ethan Cecchetti,https://ethan.umiacs.io,https://scholar.google.com/citations?user=GoanxxoAAAAJ&hl=en&oi=ao
16,University of Wisconsin  Madison,Yong Jae Lee,https://pages.cs.wisc.edu/~yongjaelee,https://scholar.google.com/citations?user=ZPtPmrkAAAAJ&hl=en&oi=ao
16,University of Wisconsin  Madison,Parameswaran Ramanathan,https://ramanathan.ece.wisc.edu,https://scholar.google.com/citations?user=2E7drZAAAAAJ&hl=en&oi=ao
19,TU Darmstadt,AhmadReza Sadeghi,https://www.trust.informatik.tu-darmstadt.de/people/ahmad-reza-sadeghi,https://scholar.google.com/citations?user=p66Ie-YAAAAJ&hl=en&oi=ao
19,TU Darmstadt,Michael Waidner,https://www.sit.informatik.tu-darmstadt.de/de/security-in-information-technology/staff/michael-waidner,https://scholar.google.com/citations?user=AyRNYLoAAAAJ&hl=en&oi=ao
19,TU Darmstadt,Matthias Hollick,https://www.seemoo.tu-darmstadt.de/team/matthias-hollick,
19,TU Darmstadt,Thomas Schneider,https://www.thomaschneider.de,https://scholar.google.com/citations?user=E31PR1oAAAAJ&hl=en&oi=ao
19,TU Darmstadt,Sebastian Faust,http://www.sebastian-faust.net,https://scholar.google.com/citations?user=ZJp1L-AAAAAJ&hl=en&oi=ao
19,TU Darmstadt,Marc Fischlin,https://www.cryptoplexity.informatik.tu-darmstadt.de/members/marcfischlin/marcfischlin.en.jsp,https://scholar.google.com/citations?user=gfoYjCMAAAAJ&hl=en&oi=ao
19,TU Darmstadt,Jean Paul Degabriele,https://degabriele.info,https://scholar.google.com/citations?user=UeIJ6RYAAAAJ&hl=en&oi=ao
19,TU Darmstadt,Max Mhlhuser,https://www.informatik.tu-darmstadt.de/fb20/organisation_fb20/studiendekanat/studiendekanat_detailseite_46656.en.jsp,https://scholar.google.com/citations?user=69rd-UAAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Deian Stefan,https://cseweb.ucsd.edu/~dstefan,https://scholar.google.com/citations?user=qTVj7nwAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Nadia Heninger,https://cseweb.ucsd.edu/~nadiah,https://scholar.google.com/citations?user=okx33sUAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Farinaz Koushanfar,https://farinaz.eng.ucsd.edu/home,https://scholar.google.com/citations?user=3XnMVUAAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Dean M Tullsen,https://cseweb.ucsd.edu/~tullsen,https://scholar.google.com/citations?user=BEEuinQAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Kamalika Chaudhuri,http://cseweb.ucsd.edu/~kamalika,https://scholar.google.com/citations?user=I-DJ7EsAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Earlence Fernandes,http://earlence.com,https://scholar.google.com/citations?user=OSPeHGAAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Stefan Savage,http://cseweb.ucsd.edu/~savage,https://scholar.google.com/citations?user=_JhgbioAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Yuanyuan Zhou,https://cseweb.ucsd.edu/~yyzhou,https://scholar.google.com/citations?user=rWl0U0oAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Dinesh Bharadia,https://web.eng.ucsd.edu/~dineshb,https://scholar.google.com/citations?user=5SjaXJsAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Aaron Schulman,http://cseweb.ucsd.edu/~schulman,https://scholar.google.com/citations?user=OP27m34AAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Parinaz Naghizadeh Ardabili,https://jacobsschool.ucsd.edu/people/profile/parinaz-naghizadeh,https://scholar.google.com/citations?user=rbleSIcAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Ranjit Jhala,https://ranjitjhala.github.io,https://scholar.google.com/citations?user=H3wb878AAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Haojian Jin,http://haojianj.in,https://scholar.google.com/citations?user=IivlhesAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Sorin Lerner,http://cseweb.ucsd.edu/~lerner,https://scholar.google.com/citations?user=C6Pd5zoAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Julian J McAuley,http://cseweb.ucsd.edu/~jmcauley,https://scholar.google.com/citations?user=icbo4M0AAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Daniele Micciancio,http://cseweb.ucsd.edu/~daniele,https://scholar.google.com/citations?user=8rjreLIAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Alex C Snoeren,http://cseweb.ucsd.edu/~snoeren,https://scholar.google.com/citations?user=lBzZU1IAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Steven Swanson,http://cseweb.ucsd.edu/~swanson,https://scholar.google.com/citations?user=Ly1WbocAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Geoffrey M Voelker,http://cseweb.ucsd.edu/~voelker,https://scholar.google.com/citations?user=ZfDtNpUAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Xinyu Zhang,http://xyzhang.ucsd.edu,https://scholar.google.com/citations?user=HQB8W_IAAAAJ&hl=en&oi=ao
20,Univ of California  San Diego,Jishen Zhao,https://cseweb.ucsd.edu/~jzhao,https://scholar.google.com/citations?user=MtkNrygAAAAJ&hl=en&oi=ao
21,University of Maryland  College Park,Michelle L Mazurek,https://www.umiacs.umd.edu/~mmazurek,https://scholar.google.com/citations?user=5ExRjncAAAAJ&hl=en&oi=ao
21,University of Maryland  College Park,Jonathan Katz,https://www.cs.umd.edu/~jkatz,https://scholar.google.com/citations?user=H4rKFc8AAAAJ&hl=en&oi=ao
21,University of Maryland  College Park,Yonghwi Kwon,https://yonghwi-kwon.github.io,https://scholar.google.com/citations?user=YK3KT3kAAAAJ&hl=en&oi=ao
21,University of Maryland  College Park,Dave Levin,http://www.cs.umd.edu/~dml,https://scholar.google.com/citations?user=CLSPQW4AAAAJ&hl=en&oi=ao
21,University of Maryland  College Park,Ian Miers,https://www.cs.umd.edu/people/imiers,https://scholar.google.com/citations?user=21kN_WsAAAAJ&hl=en&oi=ao
21,University of Maryland  College Park,Dana DachmanSoled,https://ece.umd.edu/~danadach,https://scholar.google.com/citations?user=amIl4GwAAAAJ&hl=en&oi=ao
21,University of Maryland  College Park,Tudor Dumitras,http://users.umiacs.umd.edu/~tdumitra,https://scholar.google.com/citations?user=f6terwoAAAAJ&hl=en&oi=ao
21,University of Maryland  College Park,Zaoxing Liu,https://www.cs.umd.edu/~zaoxing,https://scholar.google.com/citations?user=qvK1_5wAAAAJ&hl=en&oi=ao
21,University of Maryland  College Park,Xiaodi Wu,https://www.cs.umd.edu/~xwu,https://scholar.google.com/citations?user=2uex5FkAAAAJ&hl=en&oi=ao
22,Duke University,Neil Zhenqiang Gong,http://people.duke.edu/~zg70,https://scholar.google.com/citations?user=t6uCsYoAAAAJ&hl=en&oi=ao
22,Duke University,Kartik Nayak,https://users.cs.duke.edu/~kartik,https://scholar.google.com/citations?user=JEyz8wEAAAAJ&hl=en&oi=ao
22,Duke University,Pardis Emami Naeini,http://www.cs.duke.edu/~pe48,https://scholar.google.com/citations?user=l0fXzvIAAAAJ&hl=en&oi=ao
22,Duke University,Michael K Reiter,https://reitermk.github.io,https://scholar.google.com/citations?user=qAKfQW0AAAAJ&hl=en&oi=ao
22,Duke University,Danfeng Zhang,https://users.cs.duke.edu/~dz132,https://scholar.google.com/citations?user=rUZN-zQAAAAJ&hl=en&oi=ao
22,Duke University,Bruce M Maggs,https://users.cs.duke.edu/~bmm,https://scholar.google.com/citations?user=Gwrwxa0AAAAJ&hl=en&oi=ao
22,Duke University,Miroslav Pajic,http://people.duke.edu/~mp275,https://scholar.google.com/citations?user=Fbn21-8AAAAJ&hl=en&oi=ao
22,Duke University,Xiaowei Yang,https://users.cs.duke.edu/~xwy,https://scholar.google.com/citations?user=cVTdh_sAAAAJ&hl=en&oi=ao
22,Duke University,Danyang Zhuo,https://danyangzhuo.com,https://scholar.google.com/citations?user=E3yOuvEAAAAJ&hl=en&oi=ao
23,Ohio State University,Zhiqiang Lin,http://web.cse.ohio-state.edu/~lin.3021,https://scholar.google.com/citations?user=6Kuq1acAAAAJ&hl=en&oi=ao
23,Ohio State University,Carter Yagemann,https://carteryagemann.com,https://scholar.google.com/citations?user=h_g0YlsAAAAJ&hl=en&oi=ao
23,Ohio State University,Ting Zhu,https://engineering.osu.edu/people/zhu.3445,https://scholar.google.com/citations?user=BXp6PIIAAAAJ&hl=en&oi=ao
23,Ohio State University,Raef Bassily,https://sites.google.com/view/rbassily,https://scholar.google.com/citations?user=C8qMVQUAAAAJ&hl=en&oi=ao
23,Ohio State University,Atanas Rountev,http://web.cse.ohio-state.edu/~rountev,https://scholar.google.com/citations?user=Y9Jw4lcAAAAJ&hl=en&oi=ao
23,Ohio State University,Huan Sun,http://web.cse.ohio-state.edu/~huansun,https://scholar.google.com/citations?user=LHk840AAAAAJ&hl=en&oi=ao
23,Ohio State University,Radu Teodorescu,http://web.cse.ohio-state.edu/~teodores,https://scholar.google.com/citations?user=IKz0hvkAAAAJ&hl=en&oi=ao
24,George Mason University,Kun Sun,https://csis.gmu.edu/ksun,https://scholar.google.com/citations?user=u18hG4gAAAAJ&hl=en&oi=ao
24,George Mason University,Xiaokuan Zhang,https://mainarke.github.io,https://scholar.google.com/citations?user=HbuPL5IAAAAJ&hl=en&oi=ao
24,George Mason University,Qiang Zeng,https://cs.gmu.edu/~qzeng2,
24,George Mason University,Giuseppe Ateniese,https://ateniese.github.io,https://scholar.google.com/citations?user=EyZJ08MAAAAJ&hl=en&oi=ao
24,George Mason University,S Dov Gordon,http://cs.gmu.edu/~gordon,https://scholar.google.com/citations?user=wS_5894AAAAJ&hl=en&oi=ao
24,George Mason University,Evgenios M Kornaropoulos,https://cs.gmu.edu/~evgenios,https://scholar.google.com/citations?user=2s0r_AkAAAAJ&hl=en&oi=ao
24,George Mason University,Lannan Luo,https://lannan.github.io,https://scholar.google.com/citations?user=JPXjw04AAAAJ&hl=en&oi=ao
24,George Mason University,Nora McDonald,https://cs.gmu.edu/directory/detail/173,https://scholar.google.com/citations?user=u3BoLzgAAAAJ&hl=en&oi=ao
24,George Mason University,Foteini Baldimtsi,http://www.baldimtsi.com,https://scholar.google.com/citations?user=Wrx-9LUAAAAJ&hl=en&oi=ao
24,George Mason University,Songqing Chen,https://cs.gmu.edu/~sqchen,https://scholar.google.com/citations?user=T7IRM8EAAAAJ&hl=en&oi=ao
24,George Mason University,Khaled N Khasawneh,https://sites.google.com/view/knkhasawneh/khaled-n-khasawneh,https://scholar.google.com/citations?user=GEZeHMEAAAAJ&hl=en&oi=ao
24,George Mason University,Parth H Pathak,http://www.phpathak.com,https://scholar.google.com/citations?user=VP4egzMAAAAJ&hl=en&oi=ao
25,Northeastern University,Long Lu,http://www.longlu.org,https://scholar.google.com/citations?user=5whzpxEAAAAJ&hl=en&oi=ao
25,Northeastern University,Engin Kirda,http://www.ccs.neu.edu/home/ek,https://scholar.google.com/citations?user=AHh8JssAAAAJ&hl=en&oi=ao
25,Northeastern University,Kevin Fu,https://web.eecs.umich.edu/~kevinfu,https://scholar.google.com/citations?user=8uK6aCEAAAAJ&hl=en&oi=ao
25,Northeastern University,Alina Oprea,http://www.ccs.neu.edu/home/alina,https://scholar.google.com/citations?user=16J3izoAAAAJ&hl=en&oi=ao
25,Northeastern University,Aanjhan Ranganathan,https://www.aanjhan.com,https://scholar.google.com/citations?user=Jid_EAkAAAAJ&hl=en&oi=ao
25,Northeastern University,Alan Mislove,http://www.ccs.neu.edu/home/amislove,https://scholar.google.com/citations?user=oAqKi9MAAAAJ&hl=en&oi=ao
25,Northeastern University,Guevara Noubir,http://www.ccs.neu.edu/home/noubir,https://scholar.google.com/citations?user=pUaHHjUAAAAJ&hl=en&oi=ao
25,Northeastern University,Xue Lin,https://web.northeastern.edu/xuelin,https://scholar.google.com/citations?user=p87KNLIAAAAJ&hl=en&oi=ao
25,Northeastern University,Cristina NitaRotaru,http://www.ccis.northeastern.edu/people/cristina-nita-rotaru,https://scholar.google.com/citations?user=mGxYfZUAAAAJ&hl=en&oi=ao
25,Northeastern University,Abhi Shelat,https://shelat.khoury.neu.edu,https://scholar.google.com/citations?user=Te94nKAAAAAJ&hl=en&oi=ao
25,Northeastern University,Jonathan R Ullman,http://www.ccis.northeastern.edu/people/jonathan-ullman,https://scholar.google.com/citations?user=WfS41RAAAAAJ&hl=en&oi=ao
25,Northeastern University,Gregory D Abowd,https://www.khoury.northeastern.edu/people/gregory-abowd,https://scholar.google.com/citations?user=gb8sbdcAAAAJ&hl=en&oi=ao
25,Northeastern University,David R Choffnes,http://david.choffnes.com,https://scholar.google.com/citations?user=OG2QONwAAAAJ&hl=en&oi=ao
25,Northeastern University,William K Robertson,http://www.ccis.northeastern.edu/people/william-robertson,https://scholar.google.com/citations?user=VxWLGyoAAAAJ&hl=en&oi=ao
25,Northeastern University,Christo Wilson,http://www.ccs.neu.edu/home/cbw,https://scholar.google.com/citations?user=KzmHyt8AAAAJ&hl=en&oi=ao
26,George Washington University,Yasemin Acar,https://yaseminacar.de,https://scholar.google.com/citations?user=cdFkUdcAAAAJ&hl=en&oi=ao
26,George Washington University,Adam J Aviv,https://adamaviv.com,https://scholar.google.com/citations?user=ExgxufEAAAAJ&hl=en&oi=ao
26,George Washington University,Xiuzhen Cheng,https://www.seas.gwu.edu/~cheng,https://scholar.google.com/citations?user=O1yGhH0AAAAJ&hl=en&oi=ao
26,George Washington University,Poorvi L Vora,https://www.seas.gwu.edu/~poorvi,
26,George Washington University,Arkady Yerukhimovich,https://www2.seas.gwu.edu/~arkady,https://scholar.google.com/citations?user=T_gzzdAAAAAJ&hl=en&oi=ao
26,George Washington University,Sibin Mohan,https://sibin.github.io,https://scholar.google.com/citations?user=MHG755YAAAAJ&hl=en&oi=ao
27,Max Planck Society,Gilles Barthe,https://gbarthe.github.io,
27,Max Planck Society,Peter Schwabe,https://cryptojedi.org/peter,https://scholar.google.com/citations?user=CxxvqmEAAAAJ&hl=en&oi=ao
27,Max Planck Society,Giulio Malavolta,https://sites.google.com/view/giuliomalavolta,https://scholar.google.com/citations?user=_pYEarUAAAAJ&hl=en&oi=ao
27,Max Planck Society,Christof Paar,http://emsec.rub.de/chair/home,https://scholar.google.com/citations?user=w81afLAAAAAJ&hl=en&oi=ao
27,Max Planck Society,Marcel Bhme,https://mboehme.github.io,https://scholar.google.com/citations?user=cWmLE6oAAAAJ&hl=en&oi=ao
27,Max Planck Society,Yixin Zou,https://yixinzou.github.io,https://scholar.google.com/citations?user=3sEYZIEAAAAJ&hl=en&oi=ao
27,Max Planck Society,Bjrn B Brandenburg,http://www.mpi-sws.org/~bbb,https://scholar.google.com/citations?user=xRuGtp4AAAAJ&hl=en&oi=ao
27,Max Planck Society,Peter Druschel,http://www.mpi-sws.org/~druschel,https://scholar.google.com/citations?user=z6ME4e8AAAAJ&hl=en&oi=ao
27,Max Planck Society,Anja Feldmann,https://www.mpi-inf.mpg.de/inet/people/anja-feldmann,https://scholar.google.com/citations?user=mSK3340AAAAJ&hl=en&oi=ao
27,Max Planck Society,Paul Francis,https://francis.mpi-sws.org,https://scholar.google.com/citations?user=pN0GUjkAAAAJ&hl=en&oi=ao
27,Max Planck Society,Deepak Garg,http://www.mpi-sws.org/~dg,https://scholar.google.com/citations?user=BCXxazwAAAAJ&hl=en&oi=ao
28,University of Michigan,Kang G Shin,http://web.eecs.umich.edu/~kgshin,https://scholar.google.com/citations?user=vY7MdLYAAAAJ&hl=en&oi=ao
28,University of Michigan,Roya Ensafi,https://ensa.fi,https://scholar.google.com/citations?user=1eDQjxcAAAAJ&hl=en&oi=ao
28,University of Michigan,Paul Grubbs,https://paulgrubbs.net,https://scholar.google.com/citations?user=LpknufIAAAAJ&hl=en&oi=ao
28,University of Michigan,J Alex Halderman,https://jhalderm.com,https://scholar.google.com/citations?user=h6yXnyEAAAAJ&hl=en&oi=ao
28,University of Michigan,Z Morley Mao,http://web.eecs.umich.edu/~zmao,
28,University of Michigan,Florian Schaub,https://www.si.umich.edu/people/florian-schaub,https://scholar.google.com/citations?user=zg29qGEAAAAJ&hl=en&oi=ao
28,University of Michigan,Atul Prakash,http://web.eecs.umich.edu/~aprakash,https://scholar.google.com/citations?user=kIkHa2IAAAAJ&hl=en&oi=ao
28,University of Michigan,Todd M Austin,http://web.eecs.umich.edu/~taustin,https://scholar.google.com/citations?user=B8O_SVkAAAAJ&hl=en&oi=ao
28,University of Michigan,Ronald G Dreslinski,https://web.eecs.umich.edu/~rdreslin,https://scholar.google.com/citations?user=4O-rMYEAAAAJ&hl=en&oi=ao
28,University of Michigan,JeanBaptiste Jeannin,http://www-personal.umich.edu/~jeannin,https://scholar.google.com/citations?user=o9GQ8w4AAAAJ&hl=en&oi=ao
28,University of Michigan,Mingyan Liu,http://web.eecs.umich.edu/~mingyan,https://scholar.google.com/citations?user=WiIM-MgAAAAJ&hl=en&oi=ao
28,University of Michigan,Satish Narayanasamy,http://web.eecs.umich.edu/~nsatish,https://scholar.google.com/citations?user=MZKvGjYAAAAJ&hl=en&oi=ao
29,Cornell University,Thomas Ristenpart,http://tech.cornell.edu/people/thomas-ristenpart,https://scholar.google.com/citations?user=MGVrVSIAAAAJ&hl=en&oi=ao
29,Cornell University,Ari Juels,http://tech.cornell.edu/people/ari-juels,https://scholar.google.com/citations?user=uf0D-uoAAAAJ&hl=en&oi=ao
29,Cornell University,Nicola Dell,http://nixdell.com,https://scholar.google.com/citations?user=Gb5dtYwAAAAJ&hl=en&oi=ao
29,Cornell University,Vitaly Shmatikov,https://www.cs.cornell.edu/~shmat,
29,Cornell University,Andrew C Myers,http://www.cs.cornell.edu/andru,https://scholar.google.com/citations?user=ovlpa_IAAAAJ&hl=en&oi=ao
29,Cornell University,G Edward Suh,http://www.csl.cornell.edu/~suh,
29,Cornell University,Rachit Agarwal,http://www.cs.cornell.edu/~ragarwal,https://scholar.google.com/citations?user=0YTyPHoAAAAJ&hl=en&oi=ao
29,Cornell University,Justin Hsu,https://justinh.su,https://scholar.google.com/citations?user=HsfKE0sAAAAJ&hl=en&oi=ao
29,Cornell University,Mor Naaman,http://infosci.cornell.edu/faculty/mor-naaman,https://scholar.google.com/citations?user=IeqjwlIAAAAJ&hl=en&oi=ao
30,Univ of California  Riverside,Zhiyun Qian,http://www.cs.ucr.edu/~zhiyunq,
30,Univ of California  Riverside,Heng Yin,http://www.cs.ucr.edu/~heng,https://scholar.google.com/citations?user=_1VlI00AAAAJ&hl=en&oi=ao
30,Univ of California  Riverside,Nael B AbuGhazaleh,http://www.cs.ucr.edu/~nael,https://scholar.google.com/citations?user=AN3f7iAAAAAJ&hl=en&oi=ao
30,Univ of California  Riverside,Emiliano De Cristofaro,https://profiles.ucr.edu/app/home/profile/emiliand,https://scholar.google.com/citations?user=1wfzUuEAAAAJ&hl=en&oi=ao
30,Univ of California  Riverside,Chengyu Song,https://www.cs.ucr.edu/~csong,https://scholar.google.com/citations?user=EoypoXAAAAAJ&hl=en&oi=ao
30,Univ of California  Riverside,Jiasi Chen,http://www.cs.ucr.edu/~jiasi,
30,Univ of California  Riverside,Srikanth V Krishnamurthy,http://www.cs.ucr.edu/~krish,https://scholar.google.com/citations?user=x8UnxSoAAAAJ&hl=en&oi=ao
30,Univ of California  Riverside,Mohsen Lesani,http://www.cs.ucr.edu/%257Elesani,https://scholar.google.com/citations?user=cVLicJYAAAAJ&hl=en&oi=ao
30,Univ of California  Riverside,Silas Richelson,http://people.csail.mit.edu/sirichel,
